product_id,day,price,currency,price_base,in_stock,seen_at
dummyjson:151,2026-07-31,6.17,USD,6.17,1,2026-07-31T15:05:49.165626+00:00
dummyjson:152,2026-07-31,40.19,USD,40.19,1,2026-07-31T15:05:49.165626+00:00
dummyjson:153,2026-07-31,10.52,USD,10.52,0,2026-07-31T15:05:49.165626+00:00
dummyjson:154,2026-07-31,28.51,USD,28.51,1,2026-07-31T15:05:49.165626+00:00
dummyjson:155,2026-07-31,23.76,USD,23.76,1,2026-07-31T15:05:49.165626+00:00
dummyjson:156,2026-07-31,34.64,USD,34.64,1,2026-07-31T15:05:49.165626+00:00
dummyjson:157,2026-07-31,17.75,USD,17.75,1,2026-07-31T15:05:49.165626+00:00
dummyjson:158,2026-07-31,22.64,USD,22.64,1,2026-07-31T15:05:49.165626+00:00
dummyjson:159,2026-07-31,481.79,USD,481.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:16,2026-07-31,1.74,USD,1.74,1,2026-07-31T15:05:49.165626+00:00
dummyjson:160,2026-07-31,520.13,USD,520.13,1,2026-07-31T15:05:49.165626+00:00
dummyjson:161,2026-07-31,286.29,USD,286.29,1,2026-07-31T15:05:49.165626+00:00
dummyjson:162,2026-07-31,26.35,USD,26.35,1,2026-07-31T15:05:49.165626+00:00
dummyjson:163,2026-07-31,16.15,USD,16.15,1,2026-07-31T15:05:49.165626+00:00
dummyjson:164,2026-07-31,29.99,USD,29.99,1,2026-07-31T15:05:49.165626+00:00
dummyjson:165,2026-07-31,21.63,USD,21.63,1,2026-07-31T15:05:49.165626+00:00
dummyjson:166,2026-07-31,34.81,USD,34.81,1,2026-07-31T15:05:49.165626+00:00
dummyjson:167,2026-07-31,27845.79,USD,27845.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:168,2026-07-31,30284.09,USD,30284.09,1,2026-07-31T15:05:49.165626+00:00
dummyjson:169,2026-07-31,24342.49,USD,24342.49,1,2026-07-31T15:05:49.165626+00:00
dummyjson:17,2026-07-31,11.74,USD,11.74,1,2026-07-31T15:05:49.165626+00:00
dummyjson:170,2026-07-31,30917.19,USD,30917.19,1,2026-07-31T15:05:49.165626+00:00
dummyjson:171,2026-07-31,27276.79,USD,27276.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:172,2026-07-31,41.05,USD,41.05,1,2026-07-31T15:05:49.165626+00:00
dummyjson:173,2026-07-31,124.96,USD,124.96,1,2026-07-31T15:05:49.165626+00:00
dummyjson:174,2026-07-31,515.45,USD,515.45,1,2026-07-31T15:05:49.165626+00:00
dummyjson:175,2026-07-31,33.91,USD,33.91,1,2026-07-31T15:05:49.165626+00:00
dummyjson:176,2026-07-31,53.01,USD,53.01,1,2026-07-31T15:05:49.165626+00:00
dummyjson:177,2026-07-31,116.37,USD,116.37,1,2026-07-31T15:05:49.165626+00:00
dummyjson:178,2026-07-31,75.36,USD,75.36,1,2026-07-31T15:05:49.165626+00:00
dummyjson:179,2026-07-31,67.94,USD,67.94,1,2026-07-31T15:05:49.165626+00:00
dummyjson:18,2026-07-31,8.13,USD,8.13,1,2026-07-31T15:05:49.165626+00:00
dummyjson:180,2026-07-31,41.15,USD,41.15,1,2026-07-31T15:05:49.165626+00:00
dummyjson:181,2026-07-31,145.76,USD,145.76,1,2026-07-31T15:05:49.165626+00:00
dummyjson:182,2026-07-31,25.42,USD,25.42,1,2026-07-31T15:05:49.165626+00:00
dummyjson:183,2026-07-31,21.2,USD,21.2,1,2026-07-31T15:05:49.165626+00:00
dummyjson:184,2026-07-31,19.84,USD,19.84,1,2026-07-31T15:05:49.165626+00:00
dummyjson:185,2026-07-31,19.32,USD,19.32,1,2026-07-31T15:05:49.165626+00:00
dummyjson:186,2026-07-31,77.44,USD,77.44,1,2026-07-31T15:05:49.165626+00:00
dummyjson:187,2026-07-31,43.03,USD,43.03,1,2026-07-31T15:05:49.165626+00:00
dummyjson:188,2026-07-31,25.75,USD,25.75,1,2026-07-31T15:05:49.165626+00:00
dummyjson:189,2026-07-31,28.8,USD,28.8,1,2026-07-31T15:05:49.165626+00:00
dummyjson:19,2026-07-31,8.62,USD,8.62,1,2026-07-31T15:05:49.165626+00:00
dummyjson:190,2026-07-31,4527.49,USD,4527.49,1,2026-07-31T15:05:49.165626+00:00
dummyjson:191,2026-07-31,15342.39,USD,15342.39,1,2026-07-31T15:05:49.165626+00:00
dummyjson:192,2026-07-31,9246.59,USD,9246.59,1,2026-07-31T15:05:49.165626+00:00
dummyjson:193,2026-07-31,653.27,USD,653.27,0,2026-07-31T15:05:49.165626+00:00
dummyjson:194,2026-07-31,113.61,USD,113.61,1,2026-07-31T15:05:49.165626+00:00
dummyjson:2,2026-07-31,16.35,USD,16.35,1,2026-07-31T15:05:49.165626+00:00
dummyjson:20,2026-07-31,4.52,USD,4.52,1,2026-07-31T15:05:49.165626+00:00
dummyjson:21,2026-07-31,1.49,USD,1.49,1,2026-07-31T15:05:49.165626+00:00
dummyjson:22,2026-07-31,9.86,USD,9.86,1,2026-07-31T15:05:49.165626+00:00
dummyjson:23,2026-07-31,2.66,USD,2.66,1,2026-07-31T15:05:49.165626+00:00
dummyjson:24,2026-07-31,14.36,USD,14.36,1,2026-07-31T15:05:49.165626+00:00
dummyjson:25,2026-07-31,1.29,USD,1.29,1,2026-07-31T15:05:49.165626+00:00
dummyjson:26,2026-07-31,0.98,USD,0.98,1,2026-07-31T15:05:49.165626+00:00
dummyjson:27,2026-07-31,5.98,USD,5.98,1,2026-07-31T15:05:49.165626+00:00
dummyjson:28,2026-07-31,5.01,USD,5.01,1,2026-07-31T15:05:49.165626+00:00
dummyjson:29,2026-07-31,3.51,USD,3.51,1,2026-07-31T15:05:49.165626+00:00
dummyjson:3,2026-07-31,13.51,USD,13.51,1,2026-07-31T15:05:49.165626+00:00
dummyjson:30,2026-07-31,2.11,USD,2.11,1,2026-07-31T15:05:49.165626+00:00
dummyjson:31,2026-07-31,0.71,USD,0.71,1,2026-07-31T15:05:49.165626+00:00
dummyjson:32,2026-07-31,3.01,USD,3.01,1,2026-07-31T15:05:49.165626+00:00
dummyjson:33,2026-07-31,4.35,USD,4.35,1,2026-07-31T15:05:49.165626+00:00
dummyjson:34,2026-07-31,7.86,USD,7.86,1,2026-07-31T15:05:49.165626+00:00
dummyjson:35,2026-07-31,2.17,USD,2.17,1,2026-07-31T15:05:49.165626+00:00
dummyjson:36,2026-07-31,18.47,USD,18.47,1,2026-07-31T15:05:49.165626+00:00
dummyjson:37,2026-07-31,1.79,USD,1.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:38,2026-07-31,5.43,USD,5.43,1,2026-07-31T15:05:49.165626+00:00
dummyjson:39,2026-07-31,1.64,USD,1.64,1,2026-07-31T15:05:49.165626+00:00
dummyjson:4,2026-07-31,11.41,USD,11.41,1,2026-07-31T15:05:49.165626+00:00
dummyjson:40,2026-07-31,3.95,USD,3.95,1,2026-07-31T15:05:49.165626+00:00
dummyjson:41,2026-07-31,2.16,USD,2.16,1,2026-07-31T15:05:49.165626+00:00
dummyjson:42,2026-07-31,0.84,USD,0.84,1,2026-07-31T15:05:49.165626+00:00
dummyjson:43,2026-07-31,53.75,USD,53.75,1,2026-07-31T15:05:49.165626+00:00
dummyjson:44,2026-07-31,25.53,USD,25.53,1,2026-07-31T15:05:49.165626+00:00
dummyjson:45,2026-07-31,37.01,USD,37.01,1,2026-07-31T15:05:49.165626+00:00
dummyjson:46,2026-07-31,13.96,USD,13.96,1,2026-07-31T15:05:49.165626+00:00
dummyjson:47,2026-07-31,46.45,USD,46.45,1,2026-07-31T15:05:49.165626+00:00
dummyjson:48,2026-07-31,7.76,USD,7.76,1,2026-07-31T15:05:49.165626+00:00
dummyjson:49,2026-07-31,5.05,USD,5.05,1,2026-07-31T15:05:49.165626+00:00
dummyjson:5,2026-07-31,7.96,USD,7.96,1,2026-07-31T15:05:49.165626+00:00
dummyjson:50,2026-07-31,8.97,USD,8.97,1,2026-07-31T15:05:49.165626+00:00
dummyjson:51,2026-07-31,37.09,USD,37.09,1,2026-07-31T15:05:49.165626+00:00
dummyjson:52,2026-07-31,28.03,USD,28.03,1,2026-07-31T15:05:49.165626+00:00
dummyjson:53,2026-07-31,11.95,USD,11.95,1,2026-07-31T15:05:49.165626+00:00
dummyjson:54,2026-07-31,7.9,USD,7.9,1,2026-07-31T15:05:49.165626+00:00
dummyjson:55,2026-07-31,5.96,USD,5.96,1,2026-07-31T15:05:49.165626+00:00
dummyjson:56,2026-07-31,42.97,USD,42.97,1,2026-07-31T15:05:49.165626+00:00
dummyjson:57,2026-07-31,9.64,USD,9.64,1,2026-07-31T15:05:49.165626+00:00
dummyjson:58,2026-07-31,3.67,USD,3.67,1,2026-07-31T15:05:49.165626+00:00
dummyjson:59,2026-07-31,4.59,USD,4.59,1,2026-07-31T15:05:49.165626+00:00
dummyjson:6,2026-07-31,49.05,USD,49.05,1,2026-07-31T15:05:49.165626+00:00
dummyjson:60,2026-07-31,10.6,USD,10.6,1,2026-07-31T15:05:49.165626+00:00
dummyjson:61,2026-07-31,29.03,USD,29.03,1,2026-07-31T15:05:49.165626+00:00
dummyjson:62,2026-07-31,5.95,USD,5.95,1,2026-07-31T15:05:49.165626+00:00
dummyjson:63,2026-07-31,6.48,USD,6.48,1,2026-07-31T15:05:49.165626+00:00
dummyjson:64,2026-07-31,12.16,USD,12.16,1,2026-07-31T15:05:49.165626+00:00
dummyjson:65,2026-07-31,11.65,USD,11.65,1,2026-07-31T15:05:49.165626+00:00
dummyjson:66,2026-07-31,79.07,USD,79.07,1,2026-07-31T15:05:49.165626+00:00
dummyjson:67,2026-07-31,14.51,USD,14.51,1,2026-07-31T15:05:49.165626+00:00
dummyjson:68,2026-07-31,24.24,USD,24.24,1,2026-07-31T15:05:49.165626+00:00
dummyjson:69,2026-07-31,3.7,USD,3.7,1,2026-07-31T15:05:49.165626+00:00
dummyjson:7,2026-07-31,108.53,USD,108.53,1,2026-07-31T15:05:49.165626+00:00
dummyjson:70,2026-07-31,5.98,USD,5.98,1,2026-07-31T15:05:49.165626+00:00
dummyjson:71,2026-07-31,37.71,USD,37.71,1,2026-07-31T15:05:49.165626+00:00
dummyjson:72,2026-07-31,7.79,USD,7.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:73,2026-07-31,17.57,USD,17.57,1,2026-07-31T15:05:49.165626+00:00
dummyjson:74,2026-07-31,4.91,USD,4.91,1,2026-07-31T15:05:49.165626+00:00
dummyjson:75,2026-07-31,15.72,USD,15.72,1,2026-07-31T15:05:49.165626+00:00
dummyjson:76,2026-07-31,10.82,USD,10.82,1,2026-07-31T15:05:49.165626+00:00
dummyjson:77,2026-07-31,5.24,USD,5.24,1,2026-07-31T15:05:49.165626+00:00
dummyjson:78,2026-07-31,1906.19,USD,1906.19,1,2026-07-31T15:05:49.165626+00:00
dummyjson:79,2026-07-31,1599.47,USD,1599.47,1,2026-07-31T15:05:49.165626+00:00
dummyjson:8,2026-07-31,76.74,USD,76.74,1,2026-07-31T15:05:49.165626+00:00
dummyjson:80,2026-07-31,1268.67,USD,1268.67,1,2026-07-31T15:05:49.165626+00:00
dummyjson:81,2026-07-31,1027.94,USD,1027.94,1,2026-07-31T15:05:49.165626+00:00
dummyjson:82,2026-07-31,1321.64,USD,1321.64,1,2026-07-31T15:05:49.165626+00:00
dummyjson:83,2026-07-31,25.39,USD,25.39,1,2026-07-31T15:05:49.165626+00:00
dummyjson:84,2026-07-31,24.76,USD,24.76,1,2026-07-31T15:05:49.165626+00:00
dummyjson:85,2026-07-31,28.17,USD,28.17,1,2026-07-31T15:05:49.165626+00:00
dummyjson:86,2026-07-31,18.62,USD,18.62,1,2026-07-31T15:05:49.165626+00:00
dummyjson:87,2026-07-31,24.8,USD,24.8,1,2026-07-31T15:05:49.165626+00:00
dummyjson:88,2026-07-31,143.81,USD,143.81,1,2026-07-31T15:05:49.165626+00:00
dummyjson:89,2026-07-31,65.56,USD,65.56,1,2026-07-31T15:05:49.165626+00:00
dummyjson:9,2026-07-31,69.56,USD,69.56,1,2026-07-31T15:05:49.165626+00:00
dummyjson:90,2026-07-31,86.21,USD,86.21,1,2026-07-31T15:05:49.165626+00:00
dummyjson:91,2026-07-31,114.03,USD,114.03,1,2026-07-31T15:05:49.165626+00:00
dummyjson:92,2026-07-31,109.95,USD,109.95,1,2026-07-31T15:05:49.165626+00:00
dummyjson:93,2026-07-31,84.6,USD,84.6,1,2026-07-31T15:05:49.165626+00:00
dummyjson:94,2026-07-31,1241.39,USD,1241.39,1,2026-07-31T15:05:49.165626+00:00
dummyjson:95,2026-07-31,8200.79,USD,8200.79,1,2026-07-31T15:05:49.165626+00:00
dummyjson:96,2026-07-31,10722.39,USD,10722.39,1,2026-07-31T15:05:49.165626+00:00
dummyjson:97,2026-07-31,10589.69,USD,10589.69,1,2026-07-31T15:05:49.165626+00:00
dummyjson:98,2026-07-31,13292.99,USD,13292.99,1,2026-07-31T15:05:49.165626+00:00
dummyjson:99,2026-07-31,87.92,USD,87.92,1,2026-07-31T15:05:49.165626+00:00
scrapeme:abra,2026-07-31,141.0,GBP,179.07,1,2026-07-31T15:05:56.027631+00:00
scrapeme:aerodactyl,2026-07-31,56.0,GBP,71.12,1,2026-07-31T15:05:56.027631+00:00
scrapeme:aipom,2026-07-31,182.0,GBP,231.14,1,2026-07-31T15:05:56.027631+00:00
scrapeme:alakazam,2026-07-31,40.0,GBP,50.8,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ampharos,2026-07-31,41.0,GBP,52.07,1,2026-07-31T15:05:56.027631+00:00
scrapeme:arbok,2026-07-31,182.0,GBP,231.14,1,2026-07-31T15:05:56.027631+00:00
scrapeme:arcanine,2026-07-31,69.0,GBP,87.63,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ariados,2026-07-31,85.0,GBP,107.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:articuno,2026-07-31,77.0,GBP,97.79,1,2026-07-31T15:05:56.027631+00:00
scrapeme:azumarill,2026-07-31,175.0,GBP,222.25,1,2026-07-31T15:05:56.027631+00:00
scrapeme:bayleef,2026-07-31,44.0,GBP,55.88,1,2026-07-31T15:05:56.027631+00:00
scrapeme:beedrill,2026-07-31,168.0,GBP,213.36,1,2026-07-31T15:05:56.027631+00:00
scrapeme:bellossom,2026-07-31,25.0,GBP,31.75,1,2026-07-31T15:05:56.027631+00:00
scrapeme:bellsprout,2026-07-31,74.0,GBP,93.98,1,2026-07-31T15:05:56.027631+00:00
scrapeme:blastoise,2026-07-31,76.0,GBP,96.52,1,2026-07-31T15:05:56.027631+00:00
scrapeme:bulbasaur,2026-07-31,63.0,GBP,80.01,1,2026-07-31T15:05:56.027631+00:00
scrapeme:butterfree,2026-07-31,162.0,GBP,205.74,1,2026-07-31T15:05:56.027631+00:00
scrapeme:caterpie,2026-07-31,73.0,GBP,92.71,1,2026-07-31T15:05:56.027631+00:00
scrapeme:chansey,2026-07-31,176.0,GBP,223.52,1,2026-07-31T15:05:56.027631+00:00
scrapeme:charizard,2026-07-31,156.0,GBP,198.12,1,2026-07-31T15:05:56.027631+00:00
scrapeme:charmander,2026-07-31,48.0,GBP,60.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:charmeleon,2026-07-31,165.0,GBP,209.55,1,2026-07-31T15:05:56.027631+00:00
scrapeme:chikorita,2026-07-31,127.0,GBP,161.29,1,2026-07-31T15:05:56.027631+00:00
scrapeme:chinchou,2026-07-31,59.0,GBP,74.93,1,2026-07-31T15:05:56.027631+00:00
scrapeme:clefable,2026-07-31,188.0,GBP,238.76,1,2026-07-31T15:05:56.027631+00:00
scrapeme:clefairy,2026-07-31,160.0,GBP,203.2,1,2026-07-31T15:05:56.027631+00:00
scrapeme:cleffa,2026-07-31,107.0,GBP,135.89,1,2026-07-31T15:05:56.027631+00:00
scrapeme:cloyster,2026-07-31,199.0,GBP,252.73,1,2026-07-31T15:05:56.027631+00:00
scrapeme:crobat,2026-07-31,195.0,GBP,247.65,1,2026-07-31T15:05:56.027631+00:00
scrapeme:croconaw,2026-07-31,175.0,GBP,222.25,1,2026-07-31T15:05:56.027631+00:00
scrapeme:cubone,2026-07-31,177.0,GBP,224.79,1,2026-07-31T15:05:56.027631+00:00
scrapeme:cyndaquil,2026-07-31,154.0,GBP,195.58,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dewgong,2026-07-31,70.0,GBP,88.9,1,2026-07-31T15:05:56.027631+00:00
scrapeme:diglett,2026-07-31,122.0,GBP,154.94,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ditto,2026-07-31,75.0,GBP,95.25,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dodrio,2026-07-31,138.0,GBP,175.26,1,2026-07-31T15:05:56.027631+00:00
scrapeme:doduo,2026-07-31,73.0,GBP,92.71,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dragonair,2026-07-31,57.0,GBP,72.39,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dragonite,2026-07-31,69.0,GBP,87.63,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dratini,2026-07-31,94.0,GBP,119.38,1,2026-07-31T15:05:56.027631+00:00
scrapeme:drowzee,2026-07-31,40.0,GBP,50.8,1,2026-07-31T15:05:56.027631+00:00
scrapeme:dugtrio,2026-07-31,111.0,GBP,140.97,1,2026-07-31T15:05:56.027631+00:00
scrapeme:eevee,2026-07-31,112.0,GBP,142.24,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ekans,2026-07-31,55.0,GBP,69.85,1,2026-07-31T15:05:56.027631+00:00
scrapeme:electabuzz,2026-07-31,125.0,GBP,158.75,1,2026-07-31T15:05:56.027631+00:00
scrapeme:electrode,2026-07-31,100.0,GBP,127.0,1,2026-07-31T15:05:56.027631+00:00
scrapeme:espeon,2026-07-31,177.0,GBP,224.79,1,2026-07-31T15:05:56.027631+00:00
scrapeme:exeggcute,2026-07-31,126.0,GBP,160.02,1,2026-07-31T15:05:56.027631+00:00
scrapeme:exeggutor,2026-07-31,68.0,GBP,86.36,1,2026-07-31T15:05:56.027631+00:00
scrapeme:farfetchd,2026-07-31,185.0,GBP,234.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:fearow,2026-07-31,95.0,GBP,120.65,1,2026-07-31T15:05:56.027631+00:00
scrapeme:feraligatr,2026-07-31,183.0,GBP,232.41,1,2026-07-31T15:05:56.027631+00:00
scrapeme:flaaffy,2026-07-31,163.0,GBP,207.01,1,2026-07-31T15:05:56.027631+00:00
scrapeme:flareon,2026-07-31,34.0,GBP,43.18,1,2026-07-31T15:05:56.027631+00:00
scrapeme:furret,2026-07-31,154.0,GBP,195.58,1,2026-07-31T15:05:56.027631+00:00
scrapeme:gastly,2026-07-31,179.0,GBP,227.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:gengar,2026-07-31,149.0,GBP,189.23,1,2026-07-31T15:05:56.027631+00:00
scrapeme:geodude,2026-07-31,32.0,GBP,40.64,1,2026-07-31T15:05:56.027631+00:00
scrapeme:gloom,2026-07-31,178.0,GBP,226.06,1,2026-07-31T15:05:56.027631+00:00
scrapeme:golbat,2026-07-31,136.0,GBP,172.72,1,2026-07-31T15:05:56.027631+00:00
scrapeme:goldeen,2026-07-31,170.0,GBP,215.9,1,2026-07-31T15:05:56.027631+00:00
scrapeme:golduck,2026-07-31,31.0,GBP,39.37,1,2026-07-31T15:05:56.027631+00:00
scrapeme:golem,2026-07-31,103.0,GBP,130.81,1,2026-07-31T15:05:56.027631+00:00
scrapeme:graveler,2026-07-31,182.0,GBP,231.14,1,2026-07-31T15:05:56.027631+00:00
scrapeme:grimer,2026-07-31,147.0,GBP,186.69,1,2026-07-31T15:05:56.027631+00:00
scrapeme:growlithe,2026-07-31,30.0,GBP,38.1,1,2026-07-31T15:05:56.027631+00:00
scrapeme:gyarados,2026-07-31,79.0,GBP,100.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:haunter,2026-07-31,42.0,GBP,53.34,1,2026-07-31T15:05:56.027631+00:00
scrapeme:hitmonchan,2026-07-31,91.0,GBP,115.57,1,2026-07-31T15:05:56.027631+00:00
scrapeme:hitmonlee,2026-07-31,73.0,GBP,92.71,1,2026-07-31T15:05:56.027631+00:00
scrapeme:hoothoot,2026-07-31,48.0,GBP,60.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:hoppip,2026-07-31,107.0,GBP,135.89,1,2026-07-31T15:05:56.027631+00:00
scrapeme:horsea,2026-07-31,154.0,GBP,195.58,1,2026-07-31T15:05:56.027631+00:00
scrapeme:hypno,2026-07-31,198.0,GBP,251.46,1,2026-07-31T15:05:56.027631+00:00
scrapeme:igglybuff,2026-07-31,189.0,GBP,240.03,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ivysaur,2026-07-31,87.0,GBP,110.49,1,2026-07-31T15:05:56.027631+00:00
scrapeme:jigglypuff,2026-07-31,61.0,GBP,77.47,1,2026-07-31T15:05:56.027631+00:00
scrapeme:jolteon,2026-07-31,158.0,GBP,200.66,1,2026-07-31T15:05:56.027631+00:00
scrapeme:jumpluff,2026-07-31,107.0,GBP,135.89,1,2026-07-31T15:05:56.027631+00:00
scrapeme:jynx,2026-07-31,138.0,GBP,175.26,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kabuto,2026-07-31,79.0,GBP,100.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kabutops,2026-07-31,57.0,GBP,72.39,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kadabra,2026-07-31,129.0,GBP,163.83,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kakuna,2026-07-31,148.0,GBP,187.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kangaskhan,2026-07-31,164.0,GBP,208.28,1,2026-07-31T15:05:56.027631+00:00
scrapeme:kingler,2026-07-31,72.0,GBP,91.44,1,2026-07-31T15:05:56.027631+00:00
scrapeme:koffing,2026-07-31,38.0,GBP,48.26,1,2026-07-31T15:05:56.027631+00:00
scrapeme:krabby,2026-07-31,64.0,GBP,81.28,1,2026-07-31T15:05:56.027631+00:00
scrapeme:lanturn,2026-07-31,131.0,GBP,166.37,1,2026-07-31T15:05:56.027631+00:00
scrapeme:lapras,2026-07-31,172.0,GBP,218.44,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ledian,2026-07-31,136.0,GBP,172.72,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ledyba,2026-07-31,98.0,GBP,124.46,1,2026-07-31T15:05:56.027631+00:00
scrapeme:lickitung,2026-07-31,142.0,GBP,180.34,1,2026-07-31T15:05:56.027631+00:00
scrapeme:machamp,2026-07-31,121.0,GBP,153.67,1,2026-07-31T15:05:56.027631+00:00
scrapeme:machoke,2026-07-31,27.0,GBP,34.29,1,2026-07-31T15:05:56.027631+00:00
scrapeme:machop,2026-07-31,166.0,GBP,210.82,1,2026-07-31T15:05:56.027631+00:00
scrapeme:magikarp,2026-07-31,43.0,GBP,54.61,1,2026-07-31T15:05:56.027631+00:00
scrapeme:magmar,2026-07-31,130.0,GBP,165.1,1,2026-07-31T15:05:56.027631+00:00
scrapeme:magnemite,2026-07-31,100.0,GBP,127.0,1,2026-07-31T15:05:56.027631+00:00
scrapeme:magneton,2026-07-31,191.0,GBP,242.57,1,2026-07-31T15:05:56.027631+00:00
scrapeme:mankey,2026-07-31,125.0,GBP,158.75,1,2026-07-31T15:05:56.027631+00:00
scrapeme:mareep,2026-07-31,79.0,GBP,100.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:marill,2026-07-31,127.0,GBP,161.29,1,2026-07-31T15:05:56.027631+00:00
scrapeme:marowak,2026-07-31,36.0,GBP,45.72,1,2026-07-31T15:05:56.027631+00:00
scrapeme:meganium,2026-07-31,163.0,GBP,207.01,1,2026-07-31T15:05:56.027631+00:00
scrapeme:meowth,2026-07-31,131.0,GBP,166.37,1,2026-07-31T15:05:56.027631+00:00
scrapeme:metapod,2026-07-31,148.0,GBP,187.96,1,2026-07-31T15:05:56.027631+00:00
scrapeme:mew,2026-07-31,136.0,GBP,172.72,1,2026-07-31T15:05:56.027631+00:00
scrapeme:mewtwo,2026-07-31,43.0,GBP,54.61,1,2026-07-31T15:05:56.027631+00:00
scrapeme:misdreavus,2026-07-31,33.0,GBP,41.91,1,2026-07-31T15:05:56.027631+00:00
scrapeme:moltres,2026-07-31,178.0,GBP,226.06,1,2026-07-31T15:05:56.027631+00:00
scrapeme:mr-mime,2026-07-31,144.0,GBP,182.88,1,2026-07-31T15:05:56.027631+00:00
scrapeme:muk,2026-07-31,187.0,GBP,237.49,1,2026-07-31T15:05:56.027631+00:00
scrapeme:murkrow,2026-07-31,178.0,GBP,226.06,1,2026-07-31T15:05:56.027631+00:00
scrapeme:natu,2026-07-31,99.0,GBP,125.73,1,2026-07-31T15:05:56.027631+00:00
scrapeme:nidoking,2026-07-31,31.0,GBP,39.37,1,2026-07-31T15:05:56.027631+00:00
scrapeme:nidoqueen,2026-07-31,106.0,GBP,134.62,1,2026-07-31T15:05:56.027631+00:00
scrapeme:nidorina,2026-07-31,28.0,GBP,35.56,1,2026-07-31T15:05:56.027631+00:00
scrapeme:nidorino,2026-07-31,179.0,GBP,227.33,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ninetales,2026-07-31,52.0,GBP,66.04,1,2026-07-31T15:05:56.027631+00:00
scrapeme:noctowl,2026-07-31,170.0,GBP,215.9,1,2026-07-31T15:05:56.027631+00:00
scrapeme:oddish,2026-07-31,45.0,GBP,57.15,1,2026-07-31T15:05:56.027631+00:00
scrapeme:omanyte,2026-07-31,162.0,GBP,205.74,1,2026-07-31T15:05:56.027631+00:00
scrapeme:omastar,2026-07-31,61.0,GBP,77.47,1,2026-07-31T15:05:56.027631+00:00
scrapeme:onix,2026-07-31,37.0,GBP,46.99,1,2026-07-31T15:05:56.027631+00:00
scrapeme:paras,2026-07-31,168.0,GBP,213.36,1,2026-07-31T15:05:56.027631+00:00
scrapeme:parasect,2026-07-31,27.0,GBP,34.29,1,2026-07-31T15:05:56.027631+00:00
scrapeme:persian,2026-07-31,200.0,GBP,254.0,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pichu,2026-07-31,193.0,GBP,245.11,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pidgeot,2026-07-31,185.0,GBP,234.95,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pidgeotto,2026-07-31,84.0,GBP,106.68,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pidgey,2026-07-31,159.0,GBP,201.93,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pikachu,2026-07-31,37.0,GBP,46.99,1,2026-07-31T15:05:56.027631+00:00
scrapeme:pinsir,2026-07-31,141.0,GBP,179.07,1,2026-07-31T15:05:56.027631+00:00
scrapeme:politoed,2026-07-31,193.0,GBP,245.11,1,2026-07-31T15:05:56.027631+00:00
scrapeme:poliwag,2026-07-31,174.0,GBP,220.98,1,2026-07-31T15:05:56.027631+00:00
scrapeme:poliwhirl,2026-07-31,121.0,GBP,153.67,1,2026-07-31T15:05:56.027631+00:00
scrapeme:poliwrath,2026-07-31,152.0,GBP,193.04,1,2026-07-31T15:05:56.027631+00:00
scrapeme:ponyta,2026-07-31,53.0,GBP,67.31,1,2026-07-31T15:05:56.027631+00:00
scrapeme:porygon,2026-07-31,178.0,GBP,226.06,1,2026-07-31T15:05:56.027631+00:00
scrapeme:primeape,2026-07-31,86.0,GBP,109.22,1,2026-07-31T15:05:56.027631+00:00
scrapeme:psyduck,2026-07-31,182.0,GBP,231.14,1,2026-07-31T15:05:56.027631+00:00
scrapeme:quagsire,2026-07-31,37.0,GBP,46.99,1,2026-07-31T15:05:56.027631+00:00
